flight_number,origin,destination,date,route,flight_path,missing_files,is_complete,missing_count
KL0661,AMS,IAH,18 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 18 JAN 2024,[],True,0
KL0661,AMS,IAH,19 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 19 JAN 2024,[],True,0
KL0661,AMS,IAH,05 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 05 JAN 2024,[],True,0
KL0661,AMS,IAH,04 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 04 JAN 2024,[],True,0
KL0661,AMS,IAH,31 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 31 JAN 2024,[],True,0
KL0661,AMS,IAH,30 JAN 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH JAN 2024/Flight KL0661 AMSIAH 30 JAN 2024,[],True,0
KL0879,AMS,BLR,19 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 19 JAN 2024,[],True,0
KL0879,AMS,BLR,27 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 27 JAN 2024,[],True,0
KL0879,AMS,BLR,26 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 26 JAN 2024,[],True,0
KL0879,AMS,BLR,13 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 13 JAN 2024,[],True,0
KL0879,AMS,BLR,12 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 12 JAN 2024,[],True,0
KL0879,AMS,BLR,31 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 31 JAN 2024,[],True,0
KL0879,AMS,BLR,05 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 05 JAN 2024,[],True,0
KL0879,AMS,BLR,08 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 08 JAN 2024,[],True,0
KL0879,AMS,BLR,03 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 03 JAN 2024,[],True,0
KL0879,AMS,BLR,20 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 20 JAN 2024,[],True,0
KL0879,AMS,BLR,21 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 21 JAN 2024,[],True,0
KL0879,AMS,BLR,14 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 14 JAN 2024,[],True,0
KL0879,AMS,BLR,15 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 15 JAN 2024,[],True,0
KL0879,AMS,BLR,07 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 07 JAN 2024,[],True,0
KL0879,AMS,BLR,10 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 10 JAN 2024,[],True,0
KL0879,AMS,BLR,24 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 24 JAN 2024,[],True,0
KL0879,AMS,BLR,17 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 17 JAN 2024,[],True,0
KL0879,AMS,BLR,29 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 29 JAN 2024,[],True,0
KL0879,AMS,BLR,28 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 28 JAN 2024,[],True,0
KL0879,AMS,BLR,22 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 22 JAN 2024,[],True,0
KL0879,AMS,BLR,01 JAN 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR JAN 2024/Flight KL0879 AMSBLR 01 JAN 2024,[],True,0
KL0605,AMS,SFO,01 APR 2024,AMSSFO,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSFO APR 2024/Flight KL0605 AMSSFO 01 APR 2024,[],True,0
KL0661,AMS,IAH,01 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 01 FEB 2024,[],True,0
KL0661,AMS,IAH,22 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 22 FEB 2024,[],True,0
KL0661,AMS,IAH,23 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 23 FEB 2024,[],True,0
KL0661,AMS,IAH,16 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 16 FEB 2024,[],True,0
KL0661,AMS,IAH,28 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 28 FEB 2024,[],True,0
KL0661,AMS,IAH,29 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 29 FEB 2024,[],True,0
KL0661,AMS,IAH,25 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 25 FEB 2024,[],True,0
KL0661,AMS,IAH,11 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 11 FEB 2024,[],True,0
KL0661,AMS,IAH,10 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 10 FEB 2024,[],True,0
KL0661,AMS,IAH,06 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 06 FEB 2024,[],True,0
KL0661,AMS,IAH,15 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 15 FEB 2024,[],True,0
KL0661,AMS,IAH,14 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 14 FEB 2024,[],True,0
KL0661,AMS,IAH,02 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 02 FEB 2024,[],True,0
KL0661,AMS,IAH,08 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 08 FEB 2024,[],True,0
KL0661,AMS,IAH,09 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 09 FEB 2024,[],True,0
KL0661,AMS,IAH,05 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 05 FEB 2024,[],True,0
KL0661,AMS,IAH,04 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 04 FEB 2024,[],True,0
KL0661,AMS,IAH,12 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 12 FEB 2024,[],True,0
KL0661,AMS,IAH,13 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 13 FEB 2024,[],True,0
KL0661,AMS,IAH,19 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 19 FEB 2024,[],True,0
KL0661,AMS,IAH,27 FEB 2024,AMSIAH,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSIAH FEB 2024/Flight KL0661 AMSIAH 27 FEB 2024,[],True,0
KL0835,AMS,SIN,20 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 20 FEB 2024,[],True,0
KL0835,AMS,SIN,21 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 21 FEB 2024,[],True,0
KL0835,AMS,SIN,14 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 14 FEB 2024,[],True,0
KL0835,AMS,SIN,15 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 15 FEB 2024,[],True,0
KL0835,AMS,SIN,09 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 09 FEB 2024,[],True,0
KL0835,AMS,SIN,08 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 08 FEB 2024,[],True,0
KL0835,AMS,SIN,03 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 03 FEB 2024,[],True,0
KL0835,AMS,SIN,02 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 02 FEB 2024,[],True,0
KL0835,AMS,SIN,04 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 04 FEB 2024,[],True,0
KL0835,AMS,SIN,05 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 05 FEB 2024,[],True,0
KL0835,AMS,SIN,27 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 27 FEB 2024,[],True,0
KL0835,AMS,SIN,26 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 26 FEB 2024,[],True,0
KL0835,AMS,SIN,19 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 19 FEB 2024,[],True,0
KL0835,AMS,SIN,18 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 18 FEB 2024,[],True,0
KL0835,AMS,SIN,13 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 13 FEB 2024,[],True,0
KL0835,AMS,SIN,12 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 12 FEB 2024,[],True,0
KL0835,AMS,SIN,01 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 01 FEB 2024,[],True,0
KL0835,AMS,SIN,29 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 29 FEB 2024,[],True,0
KL0835,AMS,SIN,28 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 28 FEB 2024,[],True,0
KL0835,AMS,SIN,17 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 17 FEB 2024,[],True,0
KL0835,AMS,SIN,16 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 16 FEB 2024,[],True,0
KL0835,AMS,SIN,23 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 23 FEB 2024,[],True,0
KL0835,AMS,SIN,22 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 22 FEB 2024,[],True,0
KL0835,AMS,SIN,10 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 10 FEB 2024,[],True,0
KL0835,AMS,SIN,11 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 11 FEB 2024,[],True,0
KL0835,AMS,SIN,24 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 24 FEB 2024,[],True,0
KL0835,AMS,SIN,25 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 25 FEB 2024,[],True,0
KL0835,AMS,SIN,07 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 07 FEB 2024,[],True,0
KL0835,AMS,SIN,06 FEB 2024,AMSSIN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSSIN FEB 2024/Flight KL0835 AMSSIN 06 FEB 2024,[],True,0
KL0855,AMS,ICN,01 APR 2024,AMSICN,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSICN APR 2024/Flight KL0855 AMSICN 01 APR 2024,[],True,0
KL0879,AMS,BLR,15 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 15 MAR 2024,[],True,0
KL0879,AMS,BLR,20 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 20 MAR 2024,[],True,0
KL0879,AMS,BLR,03 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 03 MAR 2024,[],True,0
KL0879,AMS,BLR,02 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 02 MAR 2024,[],True,0
KL0879,AMS,BLR,09 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 09 MAR 2024,[],True,0
KL0879,AMS,BLR,08 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 08 MAR 2024,[],True,0
KL0879,AMS,BLR,04 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 04 MAR 2024,[],True,0
KL0879,AMS,BLR,31 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 31 MAR 2024,[],True,0
KL0879,AMS,BLR,13 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 13 MAR 2024,[],True,0
KL0879,AMS,BLR,27 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 27 MAR 2024,[],True,0
KL0879,AMS,BLR,18 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 18 MAR 2024,[],True,0
KL0879,AMS,BLR,01 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 01 MAR 2024,[],True,0
KL0879,AMS,BLR,23 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 23 MAR 2024,[],True,0
KL0879,AMS,BLR,22 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 22 MAR 2024,[],True,0
KL0879,AMS,BLR,29 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 29 MAR 2024,[],True,0
KL0879,AMS,BLR,17 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 17 MAR 2024,[],True,0
KL0879,AMS,BLR,16 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 16 MAR 2024,[],True,0
KL0879,AMS,BLR,24 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 24 MAR 2024,[],True,0
KL0879,AMS,BLR,25 MAR 2024,AMSBLR,/Users/emivenezian/Desktop/universidad/ingeniera/años/cuarto/Segundo Semestre/AviationOptimization/KLM_Projects/KLM_Original/Data/Flights AMSBLR MAR 2024/Flight KL0879 AMSBLR 25 MAR 2024,[],True,0
