Airline,FlightNumber,LocalDepartureDate,AircraftType,DepartureAirport,SegmentArrivalAirport,CenterOfGravityCabin,PassengerCount
KL,835,10/1/2024,772,AMS,SIN,CABIN0C,68
KL,835,31-1-2024,772,AMS,DPS,CABIN0C,50
KL,855,25-1-2024,772,AMS,ICN,CABIN0D,54
KL,879,10/2/2024,772,AMS,BLR,CABIN0C,116
KL,855,28-3-2024,772,AMS,ICN,CABIN0D,55
KL,855,18-1-2024,772,AMS,ICN,CABIN0D,52
KL,835,8/1/2024,772,AMS,SIN,CABIN0D,36
KL,855,9/2/2024,772,AMS,ICN,CABIN0E,71
KL,879,16-3-2024,772,AMS,BLR,CABIN0D,56
KL,855,19-2-2024,772,AMS,ICN,CABIN0C,108
KL,661,28-2-2024,772,AMS,IAH,CABIN0B,22
KL,855,21-3-2024,772,AMS,ICN,CABIN0C,116
KL,879,1/3/2024,772,AMS,BLR,CABIN0C,64
KL,835,5/2/2024,772,AMS,DPS,CABIN0C,36
KL,855,6/1/2024,772,AMS,ICN,CABIN0A,33
KL,855,3/3/2024,772,AMS,ICN,CABIN0A,34
KL,661,3/1/2024,772,AMS,IAH,CABIN0B,34
KL,855,5/2/2024,772,AMS,ICN,CABIN0B,35
KL,835,24-1-2024,772,SIN,DPS,CABIN0B,38
KL,835,31-1-2024,772,AMS,SIN,CABIN0B,22
KL,871,12/1/2024,772,AMS,DEL,JUMPSEAT,1
KL,871,24-1-2024,772,AMS,DEL,CABIN0A,29
KL,835,21-2-2024,772,AMS,DPS,CABIN0B,16
KL,855,7/3/2024,772,AMS,ICN,CABIN0C,115
KL,855,12/1/2024,772,AMS,ICN,CABIN0E,72
KL,835,21-2-2024,772,AMS,SIN,CABIN0D,10
KL,835,31-1-2024,772,SIN,DPS,CABIN0A,33
KL,661,24-3-2024,772,AMS,IAH,CABIN0D,56
KL,835,3/1/2024,772,AMS,DPS,CABIN0B,14
KL,855,1/2/2024,772,AMS,ICN,CABIN0D,56
KL,879,23-2-2024,772,AMS,BLR,CABIN0E,25
KL,661,18-3-2024,772,AMS,IAH,CABIN0C,116
KL,661,13-1-2024,772,AMS,IAH,CABIN0D,53
KL,855,14-3-2024,772,AMS,ICN,CABIN0B,25
KL,835,7/2/2024,772,AMS,SIN,CABIN0B,32
KL,879,9/3/2024,772,AMS,BLR,CABIN0D,55
KL,855,12/2/2024,772,AMS,ICN,CABIN0A,34
KL,835,7/1/2024,772,AMS,SIN,CABIN0E,51
KL,661,17-3-2024,772,AMS,IAH,CABIN0A,33
KL,835,24-1-2024,772,AMS,DPS,CABIN0C,50
KL,855,19-2-2024,772,AMS,ICN,CABIN0A,34
KL,879,10/2/2024,772,AMS,BLR,CABIN0B,40
KL,879,16-3-2024,772,AMS,BLR,CABIN0B,36
KL,855,6/1/2024,772,AMS,ICN,CABIN0C,113
KL,661,5/1/2024,772,AMS,IAH,CABIN0E,67
KL,855,16-3-2024,772,AMS,ICN,CABIN0D,53
KL,855,11/1/2024,772,AMS,ICN,CABIN0C,110
KL,835,15-1-2024,772,AMS,SIN,CABIN0C,52
KL,855,24-3-2024,772,AMS,ICN,CABIN0E,43
KL,835,28-1-2024,772,AMS,DPS,CABIN0C,60
KL,855,21-3-2024,772,AMS,ICN,CABIN0A,34
KL,835,28-1-2024,772,SIN,DPS,CABIN0E,70
KL,661,25-3-2024,772,AMS,IAH,CABIN0D,45
KL,835,13-3-2024,772,SIN,DPS,CABIN0C,115
KL,835,21-2-2024,772,SIN,DPS,CABIN0B,40
KL,855,15-3-2024,772,AMS,ICN,CABIN0D,54
KL,879,27-1-2024,772,AMS,BLR,CABIN0C,113
KL,879,14-2-2024,772,AMS,BLR,CABIN0C,45
KL,855,10/2/2024,772,AMS,ICN,CABIN0D,56
KL,855,21-2-2024,772,AMS,ICN,CABIN0B,32
KL,601,9/2/2024,772,AMS,LAX,CABIN0E,74
KL,835,6/3/2024,772,AMS,DPS,CABIN0A,10
KL,879,8/3/2024,772,AMS,BLR,CABIN0C,62
KL,855,30-3-2024,772,AMS,ICN,CABIN0D,56
KL,661,18-3-2024,772,AMS,IAH,CABIN0D,56
KL,879,5/1/2024,772,AMS,BLR,CABIN0A,33
KL,835,10/1/2024,772,AMS,DPS,CABIN0C,48
KL,835,6/3/2024,772,SIN,DPS,CABIN0D,55
KL,855,23-3-2024,772,AMS,ICN,CABIN0E,74
KL,855,20-3-2024,772,AMS,ICN,CABIN0A,29
KL,871,24-1-2024,772,AMS,DEL,CABIN0D,56
KL,835,5/2/2024,772,AMS,DPS,CABIN0B,13
KL,855,3/3/2024,772,AMS,ICN,CABIN0D,54
KL,855,25-3-2024,772,AMS,ICN,CABIN0A,34
KL,855,8/2/2024,772,AMS,ICN,CABIN0A,18
KL,661,10/1/2024,772,AMS,IAH,CABIN0B,35
KL,855,22-3-2024,772,AMS,ICN,CABIN0D,55
KL,855,1/3/2024,772,AMS,ICN,CABIN0D,56
KL,661,17-3-2024,772,AMS,IAH,CABIN0C,114
KL,855,28-3-2024,772,AMS,ICN,CABIN0A,33
KL,835,28-1-2024,772,SIN,DPS,CABIN0A,13
KL,835,17-1-2024,772,SIN,DPS,CABIN0C,103
KL,855,25-2-2024,772,AMS,ICN,CABIN0D,45
KL,835,13-3-2024,772,SIN,DPS,CABIN0A,33
KL,835,7/1/2024,772,SIN,DPS,CABIN0C,71
KL,855,22-2-2024,772,AMS,ICN,CABIN0C,112
KL,879,20-1-2024,772,AMS,BLR,CABIN0E,71
KL,601,9/2/2024,772,AMS,LAX,CABIN0B,40
KL,855,15-1-2024,772,AMS,ICN,CABIN0A,33
KL,661,17-3-2024,772,AMS,IAH,CABIN0E,73
KL,879,3/2/2024,772,AMS,BLR,CABIN0A,34
KL,855,7/3/2024,772,AMS,ICN,CABIN0E,73
KL,835,13-3-2024,772,AMS,SIN,JUMPSEAT,3
KL,855,12/1/2024,772,AMS,ICN,CABIN0A,34
KL,835,13-3-2024,772,AMS,DPS,CABIN0D,38
KL,835,8/1/2024,772,SIN,DPS,CABIN0E,41
KL,661,21-3-2024,772,AMS,IAH,CABIN0A,33
KL,855,1/1/2024,772,AMS,ICN,CABIN0E,73
KL,835,7/1/2024,772,AMS,SIN,CABIN0D,32
KL,661,3/1/2024,772,AMS,IAH,CABIN0E,68
KL,855,12/2/2024,772,AMS,ICN,CABIN0C,110
KL,835,4/2/2024,772,AMS,DPS,CABIN0B,16
KL,855,21-2-2024,772,AMS,ICN,CABIN0C,115
KL,879,12/1/2024,772,AMS,BLR,CABIN0A,33
KL,835,7/2/2024,772,AMS,DPS,CABIN0E,24
KL,835,21-2-2024,772,AMS,SIN,CABIN0E,15
KL,879,20-1-2024,772,AMS,BLR,CABIN0A,33
KL,835,6/3/2024,772,AMS,SIN,CABIN0B,17
KL,855,26-2-2024,772,AMS,ICN,CABIN0E,72
KL,871,23-2-2024,772,AMS,DEL,CABIN0D,56
KL,835,28-2-2024,772,AMS,SIN,CABIN0D,21
KL,879,6/3/2024,772,AMS,BLR,CABIN0C,42
KL,855,8/2/2024,772,AMS,ICN,CABIN0C,108
KL,879,12/1/2024,772,AMS,BLR,CABIN0E,74
KL,855,24-2-2024,772,AMS,ICN,CABIN0D,56
KL,879,3/1/2024,772,AMS,BLR,CABIN0D,54
KL,871,12/1/2024,772,AMS,DEL,CABIN0D,56
KL,661,28-3-2024,772,AMS,IAH,CABIN0D,42
KL,855,5/1/2024,772,AMS,ICN,CABIN0B,28
KL,855,16-3-2024,772,AMS,ICN,CABIN0E,71
KL,835,7/1/2024,772,SIN,DPS,CABIN0A,14
KL,661,19-3-2024,772,AMS,IAH,CABIN0B,32
KL,661,10/1/2024,772,AMS,IAH,CABIN0D,55
KL,855,7/3/2024,772,AMS,ICN,CABIN0A,33
KL,871,24-1-2024,772,AMS,DEL,CABIN0E,74
KL,855,5/1/2024,772,AMS,ICN,CABIN0A,34
KL,879,23-3-2024,772,AMS,BLR,CABIN0E,71
KL,879,14-2-2024,772,AMS,BLR,CABIN0A,30
KL,855,12/2/2024,772,AMS,ICN,CABIN0B,30
KL,855,20-1-2024,772,AMS,ICN,CABIN0A,34
KL,871,12/1/2024,772,AMS,DEL,CABIN0B,40
KL,835,31-1-2024,772,SIN,DPS,CABIN0D,56
KL,879,20-1-2024,772,AMS,BLR,CABIN0D,53
KL,879,3/2/2024,772,AMS,BLR,CABIN0E,72
KL,835,13-3-2024,772,AMS,SIN,CABIN0E,15
KL,855,15-1-2024,772,AMS,ICN,CABIN0E,59
KL,879,20-3-2024,772,AMS,BLR,CABIN0C,60
KL,855,22-3-2024,772,AMS,ICN,CABIN0C,114
KL,871,5/1/2024,772,AMS,DEL,CABIN0E,68
KL,835,10/1/2024,772,SIN,DPS,CABIN0D,54
KL,855,2/2/2024,772,AMS,ICN,CABIN0B,40
KL,855,14-1-2024,772,AMS,ICN,CABIN0D,48
KL,879,22-3-2024,772,AMS,BLR,CABIN0C,83
KL,855,6/3/2024,772,AMS,ICN,CABIN0C,114
KL,855,13-3-2024,772,AMS,ICN,CABIN0E,74
KL,855,24-3-2024,772,AMS,ICN,CABIN0A,27
KL,835,28-1-2024,772,AMS,SIN,CABIN0B,22
KL,835,6/3/2024,772,SIN,DPS,CABIN0E,73
KL,871,8/3/2024,772,AMS,DEL,CABIN0A,31
KL,879,5/1/2024,772,AMS,BLR,CABIN0B,31
KL,855,1/1/2024,772,AMS,ICN,CABIN0A,33
KL,855,18-2-2024,772,AMS,ICN,CABIN0B,33
KL,835,3/1/2024,772,SIN,DPS,CABIN0E,50
KL,871,1/3/2024,772,AMS,DEL,CABIN0C,108
KL,855,21-3-2024,772,AMS,ICN,CABIN0E,71
KL,855,25-2-2024,772,AMS,ICN,CABIN0A,32
KL,601,8/2/2024,772,AMS,LAX,CABIN0E,69
KL,835,28-2-2024,772,SIN,DPS,CABIN0B,37
KL,661,24-3-2024,772,AMS,IAH,CABIN0B,36
KL,835,21-2-2024,772,AMS,SIN,CABIN0B,22
KL,855,8/3/2024,772,AMS,ICN,CABIN0D,54
KL,855,17-2-2024,772,AMS,ICN,CABIN0C,112
KL,855,9/3/2024,772,AMS,ICN,CABIN0D,56
KL,855,5/2/2024,772,AMS,ICN,CABIN0E,68
KL,835,8/1/2024,772,AMS,SIN,CABIN0A,29
KL,835,4/2/2024,772,SIN,DPS,CABIN0E,73
KL,855,14-1-2024,772,AMS,ICN,CABIN0A,27
KL,855,26-1-2024,772,AMS,ICN,CABIN0D,55
KL,855,14-2-2024,772,AMS,ICN,CABIN0C,115
KL,855,23-3-2024,772,AMS,ICN,CABIN0C,116
KL,879,1/3/2024,772,AMS,BLR,CABIN0D,37
KL,855,29-2-2024,772,AMS,ICN,CABIN0D,52
KL,601,9/2/2024,772,AMS,LAX,JUMPSEAT,1
KL,855,2/3/2024,772,AMS,ICN,CABIN0A,34
KL,661,17-3-2024,772,AMS,IAH,CABIN0B,40
KL,855,28-1-2024,772,AMS,ICN,CABIN0C,111
KL,879,13-3-2024,772,AMS,BLR,CABIN0B,5
KL,871,2/2/2024,772,AMS,DEL,CABIN0B,40
KL,855,23-2-2024,772,AMS,ICN,CABIN0D,54
KL,835,17-1-2024,772,AMS,SIN,CABIN0B,28
KL,835,17-1-2024,772,AMS,DPS,CABIN0A,4
KL,835,28-1-2024,772,AMS,SIN,CABIN0E,28
KL,879,2/3/2024,772,AMS,BLR,CABIN0C,108
KL,855,1/3/2024,772,AMS,ICN,CABIN0A,34
KL,855,6/3/2024,772,AMS,ICN,CABIN0D,56
KL,879,17-2-2024,772,AMS,BLR,CABIN0C,112
KL,835,22-1-2024,772,AMS,DPS,CABIN0D,36
KL,835,4/2/2024,772,AMS,SIN,CABIN0E,36
KL,855,4/3/2024,772,AMS,ICN,CABIN0D,53
KL,855,11/3/2024,772,AMS,ICN,CABIN0E,71
KL,835,8/1/2024,772,SIN,DPS,CABIN0B,29
KL,661,13-1-2024,772,AMS,IAH,CABIN0C,107
KL,855,13-3-2024,772,AMS,ICN,CABIN0D,56
KL,871,15-3-2024,772,AMS,DEL,CABIN0C,108
KL,855,24-3-2024,772,AMS,ICN,CABIN0B,30
KL,871,5/1/2024,772,AMS,DEL,CABIN0D,54
KL,855,17-1-2024,772,AMS,ICN,CABIN0C,102
KL,601,6/1/2024,772,AMS,LAX,CABIN0C,116
KL,879,3/1/2024,772,AMS,BLR,CABIN0E,72
KL,661,17-3-2024,772,AMS,IAH,CABIN0D,54
KL,835,24-1-2024,772,SIN,DPS,CABIN0C,114
KL,855,31-1-2024,772,AMS,ICN,CABIN0A,25
KL,835,24-1-2024,772,SIN,DPS,CABIN0A,33
KL,871,24-1-2024,772,AMS,DEL,CABIN0B,34
KL,835,7/2/2024,772,AMS,SIN,CABIN0E,50
KL,661,26-3-2024,772,AMS,IAH,CABIN0D,41
KL,661,3/1/2024,772,AMS,IAH,CABIN0A,33
KL,855,25-3-2024,772,AMS,ICN,CABIN0E,66
KL,855,6/1/2024,772,AMS,ICN,CABIN0E,73
KL,835,8/1/2024,772,AMS,DPS,CABIN0D,20
KL,835,22-1-2024,772,SIN,DPS,CABIN0C,108
KL,855,25-2-2024,772,AMS,ICN,CABIN0E,69
KL,871,23-2-2024,772,AMS,DEL,CABIN0A,34
KL,661,21-3-2024,772,AMS,IAH,CABIN0E,72
KL,855,11/3/2024,772,AMS,ICN,CABIN0D,55
KL,835,22-1-2024,772,AMS,DPS,CABIN0E,57
KL,855,20-1-2024,772,AMS,ICN,CABIN0B,40
KL,835,8/1/2024,772,SIN,DPS,CABIN0D,40
KL,661,16-3-2024,772,AMS,IAH,CABIN0E,70
KL,855,16-2-2024,772,AMS,ICN,CABIN0C,116
KL,855,26-1-2024,772,AMS,ICN,CABIN0E,68
KL,879,22-3-2024,772,AMS,BLR,CABIN0B,30
KL,855,19-2-2024,772,AMS,ICN,CABIN0B,29
KL,871,19-1-2024,772,AMS,DEL,CABIN0E,72
KL,835,15-1-2024,772,AMS,SIN,CABIN0A,21
KL,879,9/2/2024,772,AMS,BLR,CABIN0C,109
KL,835,17-1-2024,772,SIN,DPS,CABIN0E,72
KL,855,9/2/2024,772,AMS,ICN,CABIN0B,35
KL,855,21-3-2024,772,AMS,ICN,CABIN0B,40
KL,835,14-2-2024,772,AMS,DPS,CABIN0A,10
KL,879,29-3-2024,772,AMS,BLR,CABIN0B,27
KL,601,15-3-2024,772,AMS,LAX,CABIN0E,72
KL,835,6/3/2024,772,SIN,DPS,CABIN0A,34
KL,855,3/3/2024,772,AMS,ICN,CABIN0B,27
KL,855,17-2-2024,772,AMS,ICN,CABIN0A,35
KL,855,25-2-2024,772,AMS,ICN,CABIN0C,102
KL,835,22-1-2024,772,SIN,DPS,CABIN0D,53
KL,855,3/2/2024,772,AMS,ICN,CABIN0A,31
KL,835,3/1/2024,772,AMS,DPS,CABIN0E,36
KL,661,19-3-2024,772,AMS,IAH,CABIN0C,112
KL,855,1/1/2024,772,AMS,ICN,CABIN0D,51
KL,835,7/1/2024,772,AMS,SIN,CABIN0A,30
KL,855,4/3/2024,772,AMS,ICN,CABIN0C,94
KL,601,6/1/2024,772,AMS,LAX,CABIN0E,74
KL,855,22-1-2024,772,AMS,ICN,CABIN0A,33
KL,879,3/2/2024,772,AMS,BLR,CABIN0D,55
KL,855,24-1-2024,772,AMS,ICN,CABIN0C,108
KL,601,9/2/2024,772,AMS,LAX,CABIN0A,34
KL,879,22-3-2024,772,AMS,BLR,CABIN0D,49
KL,835,8/1/2024,772,AMS,DPS,CABIN0B,21
KL,855,9/3/2024,772,AMS,ICN,CABIN0E,74
KL,835,3/1/2024,772,AMS,SIN,CABIN0A,28
KL,835,24-1-2024,772,AMS,SIN,CABIN0E,19
KL,855,5/2/2024,772,AMS,ICN,CABIN0D,56
KL,855,17-2-2024,772,AMS,ICN,CABIN0D,55
KL,835,13-3-2024,772,SIN,DPS,CABIN0E,74
KL,835,17-1-2024,772,SIN,DPS,CABIN0A,28
KL,835,28-2-2024,772,AMS,SIN,CABIN0C,77
KL,855,3/2/2024,772,AMS,ICN,CABIN0C,114
KL,855,13-3-2024,772,AMS,ICN,CABIN0B,35
KL,871,15-3-2024,772,AMS,DEL,CABIN0A,31
KL,661,27-3-2024,772,AMS,IAH,CABIN0C,89
KL,835,22-1-2024,772,AMS,SIN,CABIN0B,29
KL,855,6/1/2024,772,AMS,ICN,CABIN0D,56
KL,601,6/1/2024,772,AMS,LAX,CABIN0A,34
KL,835,7/2/2024,772,AMS,SIN,CABIN0A,20
KL,871,8/3/2024,772,AMS,DEL,CABIN0B,30
KL,855,31-1-2024,772,AMS,ICN,CABIN0E,73
KL,879,6/3/2024,772,AMS,BLR,CABIN0A,23
KL,855,8/3/2024,772,AMS,ICN,CABIN0B,30
KL,879,26-1-2024,772,AMS,BLR,CABIN0A,33
KL,871,9/2/2024,772,AMS,DEL,CABIN0D,56
KL,835,14-2-2024,772,SIN,DPS,CABIN0D,56
KL,835,10/1/2024,772,SIN,DPS,CABIN0B,32
KL,835,28-2-2024,772,AMS,DPS,CABIN0E,39
KL,661,16-3-2024,772,AMS,IAH,CABIN0D,53
KL,879,26-1-2024,772,AMS,BLR,CABIN0E,73
KL,835,7/2/2024,772,SIN,DPS,CABIN0B,38
KL,835,28-1-2024,772,AMS,SIN,CABIN0A,30
KL,601,9/2/2024,772,AMS,LAX,CABIN0C,115
KL,835,7/2/2024,772,AMS,DPS,CABIN0B,8
KL,879,8/3/2024,772,AMS,BLR,CABIN0B,30
KL,855,16-3-2024,772,AMS,ICN,CABIN0B,33
KL,855,11/1/2024,772,AMS,ICN,CABIN0A,32
KL,855,1/1/2024,772,AMS,ICN,CABIN0B,34
KL,835,31-1-2024,772,SIN,DPS,CABIN0E,74
KL,835,3/1/2024,772,AMS,SIN,CABIN0C,98
KL,855,25-1-2024,772,AMS,ICN,CABIN0C,110
KL,855,1/3/2024,772,AMS,ICN,CABIN0E,70
KL,879,2/3/2024,772,AMS,BLR,CABIN0A,34
KL,855,29-3-2024,772,AMS,ICN,CABIN0E,74
KL,879,27-3-2024,772,AMS,BLR,CABIN0E,60
KL,879,3/2/2024,772,AMS,BLR,CABIN0B,30
KL,835,7/1/2024,772,AMS,DPS,CABIN0B,21
KL,601,8/2/2024,772,AMS,LAX,CABIN0A,33
KL,661,27-2-2024,772,AMS,IAH,CABIN0A,34
KL,855,13-1-2024,772,AMS,ICN,CABIN0C,103
KL,835,28-2-2024,772,AMS,SIN,CABIN0A,17
KL,855,7/2/2024,772,AMS,ICN,CABIN0A,27
KL,835,14-2-2024,772,AMS,DPS,CABIN0E,40
KL,855,3/1/2024,772,AMS,ICN,CABIN0D,46
KL,835,28-2-2024,772,SIN,DPS,CABIN0D,56
KL,835,3/1/2024,772,AMS,SIN,CABIN0B,27
KL,871,8/3/2024,772,AMS,DEL,CABIN0D,50
KL,855,2/2/2024,772,AMS,ICN,CABIN0C,116
KL,661,27-2-2024,772,AMS,IAH,CABIN0B,21
KL,835,31-1-2024,772,AMS,SIN,CABIN0E,44
KL,879,1/3/2024,772,AMS,BLR,CABIN0E,53
KL,835,28-1-2024,772,AMS,SIN,CABIN0D,16
KL,855,2/3/2024,772,AMS,ICN,CABIN0C,116
KL,855,18-2-2024,772,AMS,ICN,CABIN0C,103
KL,835,17-1-2024,772,AMS,DPS,CABIN0D,13
KL,601,8/2/2024,772,AMS,LAX,CABIN0D,54
KL,835,22-1-2024,772,SIN,DPS,CABIN0E,72
KL,855,4/3/2024,772,AMS,ICN,CABIN0A,34
KL,855,28-1-2024,772,AMS,ICN,CABIN0E,71
KL,835,31-1-2024,772,AMS,DPS,CABIN0A,10
KL,855,14-2-2024,772,AMS,ICN,CABIN0A,20
KL,661,22-3-2024,772,AMS,IAH,CABIN0E,67
KL,879,31-1-2024,772,AMS,BLR,CABIN0E,63
KL,835,3/1/2024,772,SIN,DPS,CABIN0B,21
KL,855,9/2/2024,772,AMS,ICN,CABIN0A,22
KL,879,28-2-2024,772,AMS,BLR,CABIN0C,38
KL,855,10/1/2024,772,AMS,ICN,CABIN0D,56
KL,879,20-3-2024,772,AMS,BLR,CABIN0B,9
KL,855,26-1-2024,772,AMS,ICN,CABIN0A,33
KL,835,24-1-2024,772,AMS,DPS,CABIN0B,21
KL,835,21-2-2024,772,AMS,DPS,CABIN0D,44
KL,835,24-1-2024,772,AMS,SIN,CABIN0C,51
KL,855,22-3-2024,772,AMS,ICN,CABIN0B,40
KL,661,27-2-2024,772,AMS,IAH,CABIN0C,40
KL,835,15-1-2024,772,AMS,SIN,CABIN0B,16
KL,879,29-3-2024,772,AMS,BLR,CABIN0A,26
KL,855,15-1-2024,772,AMS,ICN,CABIN0B,27
KL,879,1/3/2024,772,AMS,BLR,CABIN0A,34
KL,855,10/1/2024,772,AMS,ICN,CABIN0E,73
KL,855,28-2-2024,772,AMS,ICN,CABIN0C,116
KL,871,19-1-2024,772,AMS,DEL,CABIN0D,56
KL,879,13-3-2024,772,AMS,BLR,CABIN0A,27
KL,855,28-1-2024,772,AMS,ICN,CABIN0A,34
KL,879,31-1-2024,772,AMS,BLR,CABIN0A,28
KL,879,24-1-2024,772,AMS,BLR,CABIN0B,11
KL,855,7/3/2024,772,AMS,ICN,CABIN0B,36
KL,855,17-2-2024,772,AMS,ICN,CABIN0E,72
KL,661,25-3-2024,772,AMS,IAH,CABIN0B,36
KL,879,13-1-2024,772,AMS,BLR,CABIN0B,20
KL,835,15-1-2024,772,SIN,DPS,CABIN0E,57
KL,855,1/2/2024,772,AMS,ICN,CABIN0C,116
KL,835,6/3/2024,772,AMS,SIN,CABIN0E,17
KL,835,21-2-2024,772,SIN,DPS,CABIN0D,56
KL,855,5/1/2024,772,AMS,ICN,CABIN0D,53
KL,855,11/2/2024,772,AMS,ICN,CABIN0E,74
KL,835,17-1-2024,772,AMS,DPS,CABIN0E,38
KL,661,26-3-2024,772,AMS,IAH,CABIN0E,62
KL,855,6/3/2024,772,AMS,ICN,CABIN0B,37
KL,835,10/1/2024,772,SIN,DPS,CABIN0C,114
KL,871,9/2/2024,772,AMS,DEL,CABIN0E,74
KL,879,3/1/2024,772,AMS,BLR,CABIN0A,26
KL,661,28-3-2024,772,AMS,IAH,CABIN0A,29
KL,835,13-3-2024,772,AMS,DPS,CABIN0B,21
KL,855,7/2/2024,772,AMS,ICN,CABIN0C,114
KL,855,29-2-2024,772,AMS,ICN,CABIN0B,30
KL,855,2/2/2024,772,AMS,ICN,CABIN0A,34
KL,855,4/1/2024,772,AMS,ICN,CABIN0A,32
KL,855,18-1-2024,772,AMS,ICN,CABIN0E,68
KL,835,22-1-2024,772,AMS,DPS,CABIN0C,69
KL,855,28-2-2024,772,AMS,ICN,CABIN0A,34
KL,855,31-3-2024,772,AMS,ICN,CABIN0E,65
KL,879,15-3-2024,772,AMS,BLR,CABIN0B,22
KL,835,21-2-2024,772,AMS,DPS,CABIN0E,56
KL,661,30-3-2024,772,AMS,IAH,CABIN0C,84
KL,835,6/3/2024,772,AMS,SIN,CABIN0D,28
KL,855,3/1/2024,772,AMS,ICN,CABIN0E,53
KL,879,9/2/2024,772,AMS,BLR,CABIN0B,35
KL,855,11/1/2024,772,AMS,ICN,CABIN0D,56
KL,855,18-3-2024,772,AMS,ICN,CABIN0B,40
KL,835,22-1-2024,772,SIN,DPS,CABIN0A,12
KL,835,13-3-2024,772,SIN,DPS,CABIN0D,54
KL,855,27-1-2024,772,AMS,ICN,CABIN0B,40
KL,835,14-2-2024,772,AMS,DPS,CABIN0D,32
KL,855,10/2/2024,772,AMS,ICN,CABIN0A,32
KL,835,8/1/2024,772,AMS,SIN,CABIN0C,81
KL,855,24-1-2024,772,AMS,ICN,CABIN0B,24
KL,835,7/2/2024,772,AMS,SIN,CABIN0D,26
KL,879,26-1-2024,772,AMS,BLR,CABIN0D,55
KL,879,29-3-2024,772,AMS,BLR,CABIN0C,106
KL,661,28-2-2024,772,AMS,IAH,CABIN0E,53
KL,855,25-1-2024,772,AMS,ICN,CABIN0A,28
KL,855,3/3/2024,772,AMS,ICN,CABIN0C,106
KL,879,5/1/2024,772,AMS,BLR,CABIN0D,53
KL,855,23-2-2024,772,AMS,ICN,CABIN0E,73
KL,855,14-3-2024,772,AMS,ICN,CABIN0A,34
KL,855,31-3-2024,772,AMS,ICN,CABIN0A,33
KL,661,21-3-2024,772,AMS,IAH,CABIN0D,54
KL,855,29-3-2024,772,AMS,ICN,CABIN0D,56
KL,855,25-1-2024,772,AMS,ICN,CABIN0E,73
KL,855,22-2-2024,772,AMS,ICN,CABIN0B,21
KL,879,27-3-2024,772,AMS,BLR,CABIN0D,47
KL,855,27-3-2024,772,AMS,ICN,CABIN0D,56
KL,879,13-3-2024,772,AMS,BLR,CABIN0C,28
KL,855,4/1/2024,772,AMS,ICN,CABIN0E,70
KL,879,17-2-2024,772,AMS,BLR,CABIN0B,27
KL,855,9/2/2024,772,AMS,ICN,CABIN0C,106
KL,879,16-2-2024,772,AMS,BLR,CABIN0D,54
KL,835,22-1-2024,772,AMS,DPS,CABIN0A,6
KL,879,27-1-2024,772,AMS,BLR,CABIN0B,36
KL,835,10/1/2024,772,AMS,SIN,CABIN0E,37
KL,661,18-3-2024,772,AMS,IAH,CABIN0B,39
KL,835,17-1-2024,772,SIN,DPS,CABIN0D,54
KL,855,4/3/2024,772,AMS,ICN,CABIN0E,71
KL,835,14-2-2024,772,AMS,SIN,CABIN0B,16
KL,855,20-3-2024,772,AMS,ICN,CABIN0B,26
KL,835,24-1-2024,772,AMS,SIN,CABIN0A,25
KL,835,4/2/2024,772,AMS,DPS,CABIN0A,5
KL,855,25-3-2024,772,AMS,ICN,CABIN0D,56
KL,835,5/2/2024,772,AMS,SIN,CABIN0E,30
KL,855,14-3-2024,772,AMS,ICN,CABIN0C,85
KL,601,13-2-2024,772,AMS,LAX,CABIN0C,39
KL,871,2/2/2024,772,AMS,DEL,CABIN0C,116
KL,855,4/1/2024,772,AMS,ICN,CABIN0C,94
KL,855,16-3-2024,772,AMS,ICN,CABIN0C,102
KL,879,13-1-2024,772,AMS,BLR,CABIN0E,62
KL,879,2/3/2024,772,AMS,BLR,CABIN0B,40
KL,835,28-1-2024,772,AMS,DPS,CABIN0A,4
KL,661,30-3-2024,772,AMS,IAH,CABIN0A,33
KL,879,23-3-2024,772,AMS,BLR,CABIN0A,30
KL,855,8/2/2024,772,AMS,ICN,CABIN0E,69
KL,879,26-1-2024,772,AMS,BLR,CABIN0B,29
KL,661,30-3-2024,772,AMS,IAH,JUMPSEAT,1
KL,835,17-1-2024,772,AMS,DPS,CABIN0B,12
KL,855,11/3/2024,772,AMS,ICN,CABIN0A,30
KL,661,23-3-2024,772,AMS,IAH,CABIN0B,40
KL,871,15-3-2024,772,AMS,DEL,CABIN0B,23
KL,835,28-1-2024,772,AMS,DPS,CABIN0E,46
KL,855,2/3/2024,772,AMS,ICN,CABIN0D,56
KL,879,27-3-2024,772,AMS,BLR,CABIN0B,23
KL,661,27-3-2024,772,AMS,IAH,CABIN0B,28
KL,835,15-1-2024,772,AMS,DPS,CABIN0E,34
KL,855,17-1-2024,772,AMS,ICN,CABIN0B,26
KL,661,29-3-2024,772,AMS,IAH,CABIN0D,54
KL,835,8/1/2024,772,SIN,DPS,CABIN0C,61
KL,661,29-3-2024,772,AMS,IAH,CABIN0C,79
KL,835,7/2/2024,772,SIN,DPS,CABIN0D,56
KL,879,27-1-2024,772,AMS,BLR,CABIN0E,71
KL,879,24-1-2024,772,AMS,BLR,CABIN0A,26
KL,879,8/3/2024,772,AMS,BLR,CABIN0E,52
KL,855,8/1/2024,772,AMS,ICN,CABIN0B,22
KL,835,17-1-2024,772,AMS,SIN,CABIN0A,29
KL,835,6/3/2024,772,SIN,DPS,CABIN0C,106
